指数代码,日期,rolling_return,rolling_volatility,rolling_sharpe,rolling_drawdown
CI011001.WI,2016-03-16,0.09781367971559618,0.04738991172713052,1.6790006755648317,-0.009732381791587863
CI011001.WI,2016-03-17,0.10772570589724118,0.04764457634327629,1.8590060733535587,-0.0035597805605012134
CI011001.WI,2016-03-18,0.12202443723804368,0.04706280429461978,2.154038084564227,0.0
CI011001.WI,2016-03-21,0.11721267933605439,0.047154503667002835,2.058758932116064,-0.0026965323738777913
CI011001.WI,2016-03-22,0.11305259934533285,0.04703802857675665,1.9843965713698222,-0.0026667153475260497
CI011001.WI,2016-03-23,0.11249784326245083,0.04706689012002738,1.9726119714925199,-0.005199558331839715
CI011001.WI,2016-03-24,0.10623643261949334,0.04745146614077516,1.8380124593265967,-0.01078452523991924
CI011001.WI,2016-03-25,0.10831119274238743,0.04741931135934471,1.8787575149870481,-0.010256006001022278
CI011001.WI,2016-03-28,0.10415675295854698,0.04737111352034973,1.801311104923303,-0.011116329551715709
CI011001.WI,2016-03-29,0.1072326587874628,0.04734368682147962,1.8611101690626806,-0.00980211230674255
CI011001.WI,2016-03-30,0.10078065895968535,0.047006388006163254,1.7497521570587355,-0.009634273980301922
CI011001.WI,2016-03-31,0.08877448633962137,0.046448152826016366,1.5340300280867454,-0.012379597851846502
CI011001.WI,2016-04-01,0.09009773181306469,0.04647996852669553,1.559152615084557,-0.010243503871234738
CI011001.WI,2016-04-05,0.09211574993644178,0.04629531640873478,1.6051506875339883,-0.013570674650327574
CI011001.WI,2016-04-06,0.09385098792703594,0.046341499303690234,1.6378682217114637,-0.011112457210631033
CI011001.WI,2016-04-07,0.08996459814738444,0.04640953569560834,1.5588152218156384,-0.013395700152459611
CI011001.WI,2016-04-08,0.08093865330591554,0.04598193803504097,1.3919845168547633,-0.014855406783899072
CI011001.WI,2016-04-11,0.0863690542120279,0.04575261825673214,1.5082954167258649,-0.014136423682795551
CI011001.WI,2016-04-12,0.08806638531734845,0.04575892666039978,1.542222490319968,-0.012853738358083122
CI011001.WI,2016-04-13,0.08932392907116626,0.04580110992278565,1.5660723636559675,-0.010304908137005575
CI011001.WI,2016-04-14,0.08827460470062154,0.04578977741547634,1.5453943223268145,-0.009913580410822131
CI011001.WI,2016-04-15,0.08280991505496194,0.0455664964280916,1.44223074671224,-0.010091597462399626
CI011001.WI,2016-04-18,0.08096602859240254,0.045537855493249825,1.4056709762111848,-0.009868827211715225
CI011001.WI,2016-04-19,0.08290166153363998,0.04552021333391853,1.4455129396429849,-0.009112558997882436
CI011001.WI,2016-04-20,0.07636508361995897,0.045300370108107134,1.318616714531254,-0.010188461308674235
CI011001.WI,2016-04-21,0.07208704816689537,0.045257911105017645,1.2317919157421098,-0.011400061514904136
CI011001.WI,2016-04-22,0.07456407692487543,0.04520395868053692,1.284276048865664,-0.011020572088608072
CI011001.WI,2016-04-25,0.07546659631046393,0.045183086417523326,1.3034347836342521,-0.011425563646904502
CI011001.WI,2016-04-26,0.06980737615136845,0.04481814389609397,1.1959314179802476,-0.01070851671634332
CI011001.WI,2016-04-27,0.06772792479838707,0.04478614258566703,1.153299261218688,-0.01068146564790906
CI011001.WI,2016-04-28,0.06525057996902972,0.04481934229551127,1.1006365763081036,-0.012204623353978539
CI011001.WI,2016-04-29,0.06336017126690185,0.04482680315838924,1.0608274663657165,-0.013018921364922775
CI011001.WI,2016-05-03,0.05985482576885315,0.04462492559940321,0.9914149506595112,-0.011734853061251549
CI011001.WI,2016-05-04,0.05905662425120628,0.044638885938358845,0.9742370505038157,-0.012691044713369237
CI011001.WI,2016-05-05,0.05881835119079826,0.04463892313747438,0.9691944095200329,-0.012581125545723437
CI011001.WI,2016-05-06,0.05306452753400004,0.04448966097841257,0.849792531084995,-0.01385916406113441
CI011001.WI,2016-05-09,0.05252095363844744,0.044502564529574073,0.8379546394478886,-0.015001560000265646
CI011001.WI,2016-05-10,0.05484849197985664,0.044531845772416465,0.8870471349617716,-0.013126019255492727
CI011001.WI,2016-05-11,0.05780699594903038,0.044493655844354336,0.950731424104416,-0.012122916957092333
CI011001.WI,2016-05-12,0.04740633713484188,0.043304257968214833,0.7474296126711261,-0.011653921132582346
CI011001.WI,2016-05-13,0.05606641846481897,0.04263904805813532,0.9515709104707019,-0.01082540609794147
CI011001.WI,2016-05-16,0.05913323016094285,0.04266903019719284,1.018907391271881,-0.008732627018319561
CI011001.WI,2016-05-17,0.06153396160129265,0.042602344332235656,1.0735939335360494,-0.008618669552113989
CI011001.WI,2016-05-18,0.05457915747022679,0.04217477231855229,0.9281600001071661,-0.008946435565350686
CI011001.WI,2016-05-19,0.04938422212395266,0.042228113486234876,0.810074821002248,-0.011640146662152628
CI011001.WI,2016-05-20,0.046775635151770745,0.04224869644473385,0.7507783130344686,-0.013026168174666841
CI011001.WI,2016-05-23,0.04596922521078173,0.04224142676649486,0.7326524773120057,-0.01283415537602639
CI011001.WI,2016-05-24,0.04236154580402118,0.04221507540062583,0.6512244466589986,-0.01405106622145813
CI011001.WI,2016-05-25,0.04143483178447305,0.04226856007542248,0.629407506501583,-0.016824824140395545
CI011001.WI,2016-05-26,0.040896536014449314,0.04227183633639235,0.6171293235058136,-0.0171804156902835
CI011001.WI,2016-05-27,0.039144119323129445,0.04225276326814585,0.5775039085675964,-0.017384432746286427
CI011001.WI,2016-05-30,0.043827598282574654,0.041830116361674184,0.6904363285583712,-0.018903386196321037
CI011001.WI,2016-05-31,0.04068932618749499,0.041727743403506434,0.6198572213818634,-0.018832356396996874
CI011001.WI,2016-06-01,0.03793695106091932,0.04164888737896447,0.5573569148043616,-0.018768407449941682
CI011001.WI,2016-06-02,0.03524824375065405,0.04157211296377593,0.4959080460409781,-0.018697322331459154
CI011001.WI,2016-06-03,0.03921402995405687,0.04138815532549722,0.5903218875428661,-0.018633373384404073
CI011001.WI,2016-06-06,0.041703780451405326,0.04132079716210049,0.6491374377210534,-0.018441581862396972
CI011001.WI,2016-06-07,0.05336994593608657,0.03971306332631919,0.9542570674032569,-0.018573960608333717
CI011001.WI,2016-06-08,0.05537256100575361,0.039713082431750785,1.0020935157899122,-0.017432062541627658
CI011001.WI,2016-06-13,0.05116113834948699,0.03952844906287888,0.9054156530348467,-0.017408109346061185
CI011001.WI,2016-06-14,0.05034367530897499,0.03947605750427027,0.886853683110598,-0.014999181276456386
CI011001.WI,2016-06-15,0.05063630985697842,0.03947666272776081,0.8938986537974266,-0.014582240779955957
CI011001.WI,2016-06-16,0.0602645740701635,0.039560422513725046,1.1227340707736593,-0.009514950555736257
CI011001.WI,2016-06-17,0.05940679228647738,0.03959684064013025,1.1012931499124328,-0.011443321096735515
CI011001.WI,2016-06-20,0.055877558033291974,0.039499660249782347,1.0194078906311677,-0.011739499870553116
CI011001.WI,2016-06-21,0.05565992903260719,0.039504911082745085,1.0140585753570148,-0.012616640445385574
CI011001.WI,2016-06-22,0.05126369954123966,0.039469749106162355,0.9091750139247788,-0.014143836450014713
CI011001.WI,2016-06-23,0.05376551447730882,0.03954458642824636,0.9676502465446887,-0.01154754239107103
CI011001.WI,2016-06-24,0.057095661170010636,0.03959720475507571,1.0461176695956145,-0.009122958999652653
CI011001.WI,2016-06-27,0.06786044751583709,0.03931261019886397,1.311192058219475,-0.004961022121025116
CI011001.WI,2016-06-28,0.07620401730428106,0.039430773474975894,1.5048178293676107,-0.00021585535589030425
CI011001.WI,2016-06-29,0.07405868727824405,0.03941371716548391,1.4548099978656972,-0.000588097972442303
CI011001.WI,2016-06-30,0.07757079087058383,0.03923294195512422,1.5445676170435119,-0.0008385831214610118
CI011001.WI,2016-07-01,0.08824655326114517,0.038799906312914224,1.8155363373408682,0.0
CI011001.WI,2016-07-04,0.09036349355163553,0.03897607419149555,1.857382780480881,0.0
CI011001.WI,2016-07-05,0.09071213115790644,0.038973394559182674,1.8657135223431922,0.0
CI011001.WI,2016-07-06,0.09391488003931658,0.03905851422920161,1.9368275647190556,0.0
CI011001.WI,2016-07-07,0.09694094586667035,0.03915505562523662,2.002725274672686,0.0
CI011001.WI,2016-07-08,0.09723787266583517,0.0391512057745466,2.009833867404723,-4.872692850876881e-05
CI011001.WI,2016-07-11,0.09907833991020487,0.03917316525159789,2.0515284092382893,0.0
CI011001.WI,2016-07-12,0.10310905537016146,0.03929947009537299,2.1382437515291386,0.0
CI011001.WI,2016-07-13,0.10765469875727773,0.03943420057550753,2.235395930147545,0.0
CI011001.WI,2016-07-14,0.10763550733265559,0.03943410130183668,2.2349619049196785,0.0
CI011001.WI,2016-07-15,0.10462334790963101,0.03938850912848144,2.1683398763562494,-0.00030308146514157475
CI011001.WI,2016-07-18,0.09720608628606864,0.03907838896669498,2.01276538855211,-0.0014993020695363013
CI011001.WI,2016-07-19,0.09904229876830462,0.03905437919580116,2.0568104723046003,-0.000848660529086942
CI011001.WI,2016-07-20,0.10044680836006403,0.03905019094376294,2.0897440075551863,0.0
CI011001.WI,2016-07-21,0.10179703533310502,0.039005394739938366,2.1235488276520544,-0.0004237449346241595
CI011001.WI,2016-07-22,0.10453275136098594,0.0389852948863824,2.188259271786512,0.0
CI011001.WI,2016-07-25,0.1033352753477379,0.0390541420876247,2.15668417451763,-0.0026176269095501414
CI011001.WI,2016-07-26,0.10353811923539635,0.0390511188595923,2.1615573792021188,-0.002771509679604045
CI011001.WI,2016-07-27,0.10040664430223312,0.03899076848948207,2.0919333168807346,-0.0029806822589687476
CI011001.WI,2016-07-28,0.10152173294742894,0.03903400650746521,2.1156163721031325,-0.0004405906679441074
CI011001.WI,2016-07-29,0.09960797499426222,0.03903346407654215,2.0710795329097507,-0.0009147115815736351
CI011001.WI,2016-08-01,0.10251364866126789,0.038993322415823935,2.1408753108722984,0.0
CI011001.WI,2016-08-02,0.10277797138562628,0.038991292023443196,2.1471351304645014,0.0
CI011001.WI,2016-08-03,0.10418769165096164,0.03899079633343682,2.1799394666571543,0.0
CI011001.WI,2016-08-04,0.10376108221159552,0.03901275992446666,2.1688249502237658,-0.0020092231018384865
CI011001.WI,2016-08-05,0.10735907958492419,0.0390465382365856,2.2503639462011176,0.0
CI011001.WI,2016-08-08,0.10113940182102499,0.038859591856961875,2.116001447446784,-0.0011388231941150684
CI011001.WI,2016-08-09,0.09784163482375385,0.038844034171551856,2.0395887136139472,-0.0020582895306792137
CI011001.WI,2016-08-10,0.10182292499481793,0.03908714111771759,2.119790374872097,0.0
CI011001.WI,2016-08-11,0.10215446227802216,0.03908082697167202,2.1278278007034546,-0.0002785298076611875
CI011001.WI,2016-08-12,0.10812272560225744,0.03929129572451228,2.2541403265334594,0.0
CI011001.WI,2016-08-15,0.11355029224638802,0.03951815998407432,2.3651164248033254,0.0
CI011001.WI,2016-08-16,0.10720614325615396,0.039672936446658966,2.211967919280385,-0.003505311794357313
CI011001.WI,2016-08-17,0.10676748754957877,0.0396779508886209,2.2017023765022365,-0.003795991769767082
CI011001.WI,2016-08-18,0.10628672789262095,0.0396868244105699,2.1902668919352224,-0.00441346698965861
CI011001.WI,2016-08-19,0.10162697754905681,0.03947834049088851,2.0946654004555585,-0.004191448639373263
CI011001.WI,2016-08-22,0.10218758526167182,0.03942636372763273,2.1102839535409172,-0.007564817186691997
CI011001.WI,2016-08-23,0.1018306013971697,0.039441754127530745,2.101259564543814,-0.009194372218345293
CI011001.WI,2016-08-24,0.09748744956377808,0.03963513915778215,1.991514270595062,-0.012684822419677166
CI011001.WI,2016-08-25,0.09068952247517048,0.039795587901304726,1.8274572322912364,-0.016403842856391737
CI011001.WI,2016-08-26,0.08956378268012344,0.03979468762157106,1.8015387935011034,-0.01653797006512947
CI011001.WI,2016-08-29,0.09184700399108925,0.03981497655268842,1.8532360278026538,-0.014788243872669082
CI011001.WI,2016-08-30,0.09219394356915722,0.03979836633272015,1.8619785781833267,-0.016330493703718307
CI011001.WI,2016-08-31,0.0957708009567404,0.03954808879810856,1.9562143772274665,-0.017356369761335033
CI011001.WI,2016-09-01,0.10095742512045724,0.03904577109425628,2.101859166382167,-0.01878318922648503
CI011001.WI,2016-09-02,0.10079453113029291,0.039042574374940166,2.098236720513228,-0.017655252909955843
CI011001.WI,2016-09-05,0.09915484133525143,0.03898405451240437,2.063075914411721,-0.01651863401398901
CI011001.WI,2016-09-06,0.10142482079082216,0.03894613717891658,2.118039443379258,-0.015830206672556968
CI011001.WI,2016-09-07,0.09940521515011369,0.03892288863568722,2.072110820794521,-0.015874365312764982
CI011001.WI,2016-09-08,0.10038130599760153,0.03891201817675565,2.095493900814106,-0.015530204909407486
CI011001.WI,2016-09-09,0.09108779477977502,0.039234781019525586,1.8623229726209636,-0.020799944687174943
CI011001.WI,2016-09-12,0.09292386583169776,0.03927209626677777,1.9034191075210758,-0.018782070611956136
CI011001.WI,2016-09-13,0.09081476127669297,0.03927959600134923,1.8538690276670458,-0.01953367304058551
CI011001.WI,2016-09-14,0.09232006258460701,0.039273559327918504,1.8892736661783545,-0.018681448571723713
CI011001.WI,2016-09-19,0.09594493880886157,0.03928548778030493,1.9730740076211801,-0.016563538397216027
CI011001.WI,2016-09-20,0.09655467219298797,0.039278055835055295,1.9876057049385074,-0.01644262149338993
CI011001.WI,2016-09-21,0.09887664239950489,0.03926428369571719,2.0421819929471607,-0.015285761001187725
CI011001.WI,2016-09-22,0.09863214775998497,0.03926468790083848,2.036492062601848,-0.015094211579972261
CI011001.WI,2016-09-23,0.0992073244224696,0.03925336881683231,2.050406991574735,-0.015298119028362978
CI011001.WI,2016-09-26,0.09866939451602619,0.03926075887278466,2.0375557880420296,-0.015748760881389323
CI011001.WI,2016-09-27,0.09695934334071299,0.039234889810291766,1.9991570748110543,-0.015510229649964735
CI011001.WI,2016-09-28,0.09320743395562836,0.03908410514540534,1.9190269901752628,-0.01515589518113114
CI011001.WI,2016-09-29,0.0927683477347887,0.03909262741869829,1.9083371054951974,-0.015816889832928616
CI011001.WI,2016-09-30,0.09272559817322756,0.03909152774229926,1.90738858072697,-0.014411110974391517
CI011001.WI,2016-10-10,0.09772840030997143,0.0391511468722465,2.0212572566854883,-0.011298539414356323
CI011001.WI,2016-10-11,0.10434213928485869,0.03895529929412034,2.1854809421891805,-0.009206037769859732
CI011001.WI,2016-10-12,0.10051619227074582,0.03886047908201918,2.1013784067282417,-0.009493788040551232
CI011001.WI,2016-10-13,0.09677081165188373,0.03886582077843455,2.013347413869728,-0.0108699502477545
CI011001.WI,2016-10-14,0.09878348902949652,0.038755520406596536,2.066292043281083,-0.011900673634996028
CI011001.WI,2016-10-17,0.1018902849866492,0.038677274420806,2.1434235050345274,-0.0111854528122316
CI011001.WI,2016-10-18,0.10073000491888284,0.038674862357850184,2.116303184007217,-0.011237761358292131
CI011001.WI,2016-10-19,0.097081624166107,0.03854180829835847,2.0373035461283866,-0.010988310318372108
CI011001.WI,2016-10-20,0.09623612851249974,0.03851619561161371,2.018608572926328,-0.009746275319906461
CI011001.WI,2016-10-21,0.09187043362344083,0.0382822282039097,1.9264389652371066,-0.009156072987573927
CI011001.WI,2016-10-24,0.0880107308070388,0.038110621078864995,1.8419913959620213,-0.00874996264626482
CI011001.WI,2016-10-25,0.0842988125342925,0.037807110489671766,1.7660536825440376,-0.0068058105952292225
CI011001.WI,2016-10-26,0.08136130296965294,0.03790817199659225,1.6898606874369366,-0.009231712636663336
CI011001.WI,2016-10-27,0.08191530328932806,0.03788741033370616,1.704288882444579,-0.010184718947833349
CI011001.WI,2016-10-28,0.08671440140590314,0.037863417469191925,1.8222747180374823,-0.007875632223619755
CI011001.WI,2016-10-31,0.08839895154708799,0.037856741819164,1.863518744150989,-0.006935037206983519
CI011001.WI,2016-11-01,0.08949388385823287,0.037846284871590245,1.8906001953340994,-0.006486526048297692
CI011001.WI,2016-11-02,0.0844080519229411,0.0376561244182299,1.7756608470352813,-0.00696816950397916
CI011001.WI,2016-11-03,0.07848600713090792,0.03720040784109086,1.649708253043297,-0.006314685549732246
CI011001.WI,2016-11-04,0.07725170363780043,0.03714518538800089,1.621268049190516,-0.004815848615871587
CI011001.WI,2016-11-07,0.07709284610047695,0.03713057635436395,1.6179184251966803,-0.0009608898802300203
CI011001.WI,2016-11-08,0.07677858506991786,0.0371147509313441,1.6107278450369282,0.0
CI011001.WI,2016-11-09,0.08906549498232064,0.03721626738136548,1.9114008861583964,0.0
CI011001.WI,2016-11-10,0.10302251095770742,0.037381166437337236,2.2439104156375658,0.0
CI011001.WI,2016-11-11,0.11488922384638567,0.03856553909848825,2.4537398742456062,0.0
CI011001.WI,2016-11-14,0.11129764470171222,0.03888953464147234,2.35061429111985,-0.0050662505894418786
CI011001.WI,2016-11-15,0.10820369008197739,0.039298747386812646,2.255572709823229,-0.011748454145983245
CI011001.WI,2016-11-16,0.10984972932491277,0.039128884484032525,2.303141411239907,-0.015044754963954299
CI011001.WI,2016-11-17,0.10884296169334462,0.03919901700745549,2.2759292229788315,-0.018058788942728055
CI011001.WI,2016-11-18,0.11887436053322276,0.0376899637800738,2.6045640029135426,-0.019579215036241826
CI011001.WI,2016-11-21,0.12432115407394106,0.03800833063127128,2.710889814131573,-0.014326328427732182
CI011001.WI,2016-11-22,0.13194215000506393,0.03848831417199566,2.853159255935933,-0.007852329798059499
CI011001.WI,2016-11-23,0.1345376665367657,0.0384348506898648,2.916694955396354,-0.0071086962250097585
CI011001.WI,2016-11-24,0.14576823309978515,0.03924836604637088,3.108137068342271,0.0
CI011001.WI,2016-11-25,0.1455465601912047,0.039232159711492826,3.1044703257291446,0.0
